,data,30,60,90,180,360,1800,3600,10800
333,2017-12-31,6.57,2.43,2.5,2.47,2.78,3.53,4.36,6.57
334,2018-01-01,6.57,2.43,2.5,2.47,2.78,3.53,4.36,6.57
335,2018-01-02,20.89,2.43,8.54,2.47,4.24,3.88,4.64,6.66
336,2018-01-03,12.86,2.43,5.86,4.15,4.24,3.69,4.55,6.68
337,2018-01-04,12.86,7.1,5.59,4.03,4.24,3.65,4.55,6.56
338,2018-01-05,12.86,2.37,2.46,2.46,2.63,3.65,4.21,6.14
339,2018-01-06,12.86,2.37,2.46,2.46,2.63,3.65,4.21,6.14
340,2018-01-07,12.86,2.37,2.46,2.46,2.63,3.65,4.21,6.14
341,2018-01-08,5.05,3.74,2.46,2.46,2.83,3.34,4.12,6.14
342,2018-01-09,-2.84,3.74,0.62,2.46,2.18,3.18,3.95,5.79
343,2018-01-10,4.95,3.74,3.24,2.85,2.18,3.31,3.96,5.79
344,2018-01-11,4.95,6.59,5.25,3.84,2.18,3.42,3.98,5.67
345,2018-01-12,4.95,6.06,4.9,3.66,3.23,3.42,4.07,5.79
346,2018-01-13,4.95,6.06,4.9,3.66,3.23,3.42,4.07,5.79
347,2018-01-14,4.95,6.06,4.9,3.66,3.23,3.42,4.07,5.79
348,2018-01-15,8.43,5.58,4.9,3.66,3.15,3.47,4.06,5.79
349,2018-01-16,-9.01,5.58,-1.31,3.66,1.69,3.21,3.92,5.85
350,2018-01-17,3.91,5.58,2.98,2.71,1.69,3.5,4.12,5.86
351,2018-01-18,3.91,6.03,4.87,3.65,1.69,3.66,4.2,6.11
352,2018-01-19,3.91,4.56,3.87,3.16,3.01,3.66,4.2,5.98
353,2018-01-20,3.91,4.56,3.87,3.16,3.01,3.66,4.2,5.98
354,2018-01-21,3.91,4.56,3.87,3.16,3.01,3.66,4.2,5.98
355,2018-01-22,4.77,3.74,3.87,3.16,2.91,3.63,4.23,5.98
356,2018-01-23,-14.97,3.74,-3.36,3.16,1.25,3.28,4.04,6.04
357,2018-01-24,18.75,3.74,7.93,5.22,1.25,3.95,4.42,6.28
358,2018-01-25,18.75,3.74,7.93,5.22,1.25,3.95,4.42,6.28
359,2018-01-26,18.75,0.77,1.33,1.9,2.43,3.95,4.12,6.01
360,2018-01-27,18.75,0.77,1.33,1.9,2.43,3.95,4.12,6.01
361,2018-01-28,18.75,0.77,1.33,1.9,2.43,3.95,4.12,6.01
362,2018-01-29,-6.98,0.77,1.33,1.9,1.94,3.46,4.14,6.01
363,2018-01-30,-3.07,0.77,0.61,1.9,2.24,3.52,4.27,6.36
364,2018-01-31,-5.62,0.77,0.61,1.06,2.24,3.54,4.36,6.49
365,2018-02-01,-5.62,0.24,0.93,1.71,2.24,3.64,4.42,6.58
366,2018-02-02,-5.62,-6.29,-3.42,-0.47,1.27,3.64,4.35,6.64
367,2018-02-03,-5.62,-6.29,-3.42,-0.47,1.27,3.64,4.35,6.64
368,2018-02-04,-5.62,-6.29,-3.42,-0.47,1.27,3.64,4.35,6.64
369,2018-02-05,-10.85,-4.26,-3.42,-0.47,1.59,3.59,4.43,6.64
370,2018-02-06,-0.73,-4.26,1.25,-0.47,2.45,3.8,4.55,6.62
371,2018-02-07,-2.04,-4.26,0.83,1.68,2.45,3.82,4.57,6.78
372,2018-02-08,-2.04,-4.26,0.83,1.68,2.45,3.82,4.57,6.78
373,2018-02-09,-2.04,-5.98,-3.17,-0.28,1.48,3.82,4.38,6.54
374,2018-02-10,-2.04,-5.98,-3.17,-0.28,1.48,3.82,4.38,6.54
375,2018-02-11,-2.04,-5.98,-3.17,-0.28,1.48,3.82,4.38,6.54
376,2018-02-12,-2.04,-5.98,-3.17,-0.28,1.48,3.82,4.38,6.54
377,2018-02-13,-2.04,-5.98,-3.17,-0.28,1.48,3.82,4.38,6.54
378,2018-02-14,-2.04,-5.98,-3.17,-0.28,1.48,3.82,4.38,6.54
379,2018-02-15,-2.04,5.41,4.48,3.62,1.48,4.12,4.73,6.73
380,2018-02-16,-2.04,4.48,3.88,3.33,3.32,4.12,4.67,6.78
381,2018-02-17,-2.04,4.48,3.88,3.33,3.32,4.12,4.67,6.78
382,2018-02-18,-2.04,4.48,3.88,3.33,3.32,4.12,4.67,6.78
383,2018-02-19,4.16,3.37,3.88,3.33,3.18,4.04,4.66,6.78
384,2018-02-20,-3.01,3.37,0.69,3.33,2.58,3.92,4.54,6.75
385,2018-02-21,2.1,3.37,2.42,2.62,2.58,4.03,4.62,6.72
386,2018-02-22,2.1,4.26,3.78,3.3,2.58,4.12,4.67,6.79
387,2018-02-23,2.1,6.28,5.12,3.96,3.64,4.12,4.65,6.62
388,2018-02-24,2.1,6.28,5.12,3.96,3.64,4.12,4.65,6.62
389,2018-02-25,2.1,6.28,5.12,3.96,3.64,4.12,4.65,6.62
390,2018-02-26,3.56,3.06,5.12,3.96,3.08,3.99,4.55,6.62
391,2018-02-27,-0.87,3.06,1.39,3.96,2.71,3.98,4.56,6.64
392,2018-02-28,-0.87,3.06,2.4,2.6,2.71,4.04,4.57,6.78
393,2018-03-01,-0.87,-0.97,0.3,1.55,2.71,3.88,4.46,6.64
394,2018-03-02,-0.87,-0.97,0.3,3.12,3.24,3.88,4.48,6.52
395,2018-03-03,-0.87,-0.97,0.3,3.12,3.24,3.88,4.48,6.52
396,2018-03-04,-0.87,-0.97,0.3,3.12,3.24,3.88,4.48,6.52
397,2018-03-05,7.82,5.27,0.3,3.12,3.48,4.04,4.57,6.52
398,2018-03-06,19.8,5.27,8.39,3.12,4.44,4.25,4.71,6.68
399,2018-03-07,-3.49,5.27,0.58,1.63,4.44,3.84,4.52,6.71
400,2018-03-08,-3.49,-2.83,-0.96,0.86,4.44,3.74,4.51,6.57
401,2018-03-09,-3.49,2.76,2.76,2.76,4.44,3.74,4.73,6.87
402,2018-03-10,-3.49,2.76,2.76,2.76,4.44,3.74,4.73,6.87
403,2018-03-11,-3.49,2.76,2.76,2.76,4.44,3.74,4.73,6.87
404,2018-03-12,-0.09,1.37,2.76,2.76,2.82,3.98,4.75,6.87
405,2018-03-13,4.19,1.37,3.19,2.76,3.17,4.05,4.76,6.92
406,2018-03-14,-1.23,1.37,1.36,2.05,3.17,3.92,4.69,6.8
407,2018-03-15,-1.23,-3.19,-1.24,0.73,3.17,3.75,4.56,6.79
408,2018-03-16,-1.23,4.1,3.62,3.18,3.2,3.75,4.76,6.92
409,2018-03-17,-1.23,4.1,3.62,3.18,3.2,3.75,4.76,6.92
410,2018-03-18,-1.23,4.1,3.62,3.18,3.2,3.75,4.76,6.92
411,2018-03-19,5.31,4.04,3.62,3.18,3.24,3.75,4.8,6.92
412,2018-03-20,-1.7,4.04,1.17,3.18,2.68,4.06,4.82,7.14
413,2018-03-21,10.93,4.04,5.41,4.14,2.68,4.31,4.98,7.22
414,2018-03-22,10.93,1.25,1.74,2.28,2.68,4.06,4.81,6.93
415,2018-03-23,10.93,1.81,2.11,2.48,2.91,4.06,4.86,7.15
416,2018-03-24,10.93,1.81,2.11,2.48,2.91,4.06,4.86,7.15
417,2018-03-25,10.93,1.81,2.11,2.48,2.91,4.06,4.86,7.15
418,2018-03-26,4.44,3.66,2.11,2.48,3.24,4.16,4.91,7.15
419,2018-03-27,-5.43,3.66,-0.04,2.48,2.38,3.87,4.73,6.82
420,2018-03-28,-0.66,3.66,1.56,2.21,2.38,3.99,4.79,6.9
421,2018-03-29,-0.66,11.01,8.27,5.63,2.38,4.44,5.09,7.18
422,2018-03-30,-0.66,11.01,8.27,5.63,2.38,4.44,5.09,7.18
423,2018-03-31,-0.66,11.01,8.27,5.63,2.38,4.44,5.09,7.18
424,2018-04-01,-0.66,11.01,8.27,5.63,2.38,4.44,5.09,7.18
425,2018-04-02,5.62,4.24,8.27,5.63,3.41,4.18,4.92,7.18
426,2018-04-03,-5.47,4.24,0.02,5.63,2.5,4.04,4.89,7.06
427,2018-04-04,-5.35,4.24,0.09,1.56,2.5,4.07,4.93,7.11
428,2018-04-05,-5.35,5.68,4.78,3.95,2.5,4.41,5.14,7.4
429,2018-04-06,-5.35,-7.19,-3.83,-0.38,1.6,4.41,4.83,7.26
430,2018-04-07,-5.35,-7.19,-3.83,-0.38,1.6,4.41,4.83,7.26
431,2018-04-08,-5.35,-7.19,-3.83,-0.38,1.6,4.41,4.83,7.26
432,2018-04-09,-7.09,-2.1,-3.83,-0.38,2.51,4.15,5.02,7.26
433,2018-04-10,-2.41,-2.1,1.06,-0.38,2.91,4.22,5.05,7.42
434,2018-04-11,18.14,-2.1,7.97,5.62,2.91,4.63,5.28,7.45
435,2018-04-12,18.14,3.89,3.62,3.43,2.91,4.42,5.17,7.45
436,2018-04-13,18.14,-3.41,-1.24,1.04,2.4,4.42,5.02,7.4
437,2018-04-14,18.14,-3.41,-1.24,1.04,2.4,4.42,5.02,7.4
438,2018-04-15,18.14,-3.41,-1.24,1.04,2.4,4.42,5.02,7.4
439,2018-04-16,-0.66,1.22,-1.24,1.04,3.27,4.41,5.16,7.4
440,2018-04-17,11.76,1.22,5.94,1.04,4.33,4.64,5.28,7.6
441,2018-04-18,13.13,1.22,6.38,4.9,4.33,4.57,5.22,7.38
442,2018-04-19,13.13,2.1,2.46,2.9,4.33,4.33,5.22,7.32
443,2018-04-20,13.13,1.29,1.93,2.66,3.24,4.33,5.22,7.43
444,2018-04-21,13.13,1.29,1.93,2.66,3.24,4.33,5.22,7.43
445,2018-04-22,13.13,1.29,1.93,2.66,3.24,4.33,5.22,7.43
446,2018-04-23,-9.12,-3.07,1.93,2.66,2.55,4.15,5.02,7.43
447,2018-04-24,-5.7,-3.07,0.08,2.66,2.55,4.16,4.99,7.34
448,2018-04-25,-7.35,-3.07,-0.48,1.48,2.55,4.14,4.98,7.33
449,2018-04-26,-7.35,6.19,5.23,4.34,2.55,4.5,5.2,7.36
450,2018-04-27,-7.35,9.68,7.53,5.49,4.72,4.5,5.32,7.51
451,2018-04-28,-7.35,9.68,7.53,5.49,4.72,4.5,5.32,7.51
452,2018-04-29,-7.35,9.68,7.53,5.49,4.72,4.5,5.32,7.51
453,2018-04-30,-7.65,-2.61,7.53,5.49,2.59,4.15,5.01,7.51
454,2018-05-01,-7.65,-2.61,7.53,5.49,2.59,4.15,5.01,7.51
455,2018-05-02,-16.78,-2.61,-3.69,-0.15,2.59,4.02,4.98,7.33
456,2018-05-03,-16.78,5.22,4.53,3.99,2.59,4.02,5.23,7.39
457,2018-05-04,-16.78,7.27,5.88,4.64,4.24,4.02,5.21,7.36
458,2018-05-05,-16.78,7.27,5.88,4.64,4.24,4.02,5.21,7.36
459,2018-05-06,-16.78,7.27,5.88,4.64,4.24,4.02,5.21,7.36
460,2018-05-07,-5.02,-1.13,5.88,4.64,2.84,4.26,5.02,7.36
461,2018-05-08,-4.64,-1.13,0.32,4.64,2.9,4.28,5.07,7.3
462,2018-05-09,-4.08,-1.13,0.51,1.96,2.9,4.29,5.07,7.44
463,2018-05-10,-4.08,10.73,8.18,5.78,2.9,4.66,5.29,7.47
464,2018-05-11,-4.08,-4.59,-2.05,0.65,2.23,4.66,4.93,7.25
465,2018-05-12,-4.08,-4.59,-2.05,0.65,2.23,4.66,4.93,7.25
466,2018-05-13,-4.08,-4.59,-2.05,0.65,2.23,4.66,4.93,7.25
467,2018-05-14,-13.92,-5.5,-2.05,0.65,2.11,4.05,4.9,7.25
468,2018-05-15,-11.83,-5.5,-1.99,0.65,2.31,4.15,4.96,7.29
469,2018-05-16,-0.3,-5.5,1.92,2.69,2.31,4.45,5.18,7.46
470,2018-05-17,-0.3,-0.68,0.64,2.09,2.31,4.45,5.15,7.43
471,2018-05-18,-0.3,-5.12,-2.31,0.63,2.32,4.45,5.0,7.36
472,2018-05-19,-0.3,-5.12,-2.31,0.63,2.32,4.45,5.0,7.36
473,2018-05-20,-0.3,-5.12,-2.31,0.63,2.32,4.45,5.0,7.36
474,2018-05-21,23.85,13.62,-2.31,0.63,5.6,4.93,5.51,7.36
475,2018-05-22,28.23,13.62,11.6,0.63,5.93,5.04,5.61,7.79
476,2018-05-23,11.93,13.62,6.12,4.87,5.93,4.67,5.34,7.55
477,2018-05-24,11.93,3.39,3.42,3.53,5.93,4.51,5.24,7.55
478,2018-05-25,11.93,-1.15,0.41,2.03,3.07,4.51,5.15,7.42
479,2018-05-26,11.93,-1.15,0.41,2.03,3.07,4.51,5.15,7.42
480,2018-05-27,11.93,-1.15,0.41,2.03,3.07,4.51,5.15,7.42
481,2018-05-28,-18.31,-7.54,0.41,2.03,2.07,4.17,5.07,7.42
482,2018-05-29,-8.18,-7.54,-0.53,2.03,2.92,4.26,5.12,7.38
483,2018-05-30,0.62,-7.54,2.47,3.15,2.92,4.58,5.4,7.94
484,2018-05-31,0.62,-7.54,2.47,3.15,2.92,4.58,5.4,7.94
485,2018-06-01,0.62,-1.7,0.08,1.95,3.14,4.58,5.38,7.91
486,2018-06-02,0.62,-1.7,0.08,1.95,3.14,4.58,5.38,7.91
487,2018-06-03,0.62,-1.7,0.08,1.95,3.14,4.58,5.38,7.91
488,2018-06-04,4.75,4.02,0.08,1.95,4.11,4.77,5.56,7.91
489,2018-06-05,-14.17,4.02,-2.51,1.95,2.57,4.4,5.35,7.88
490,2018-06-06,-11.48,4.02,-1.63,1.13,2.57,4.48,5.35,7.92
491,2018-06-07,-11.48,-10.44,-5.75,-0.91,2.57,4.24,5.2,7.92
492,2018-06-08,-11.48,34.89,24.59,14.51,9.74,4.24,6.5,8.81
493,2018-06-09,-11.48,34.89,24.59,14.51,9.74,4.24,6.5,8.81
494,2018-06-10,-11.48,34.89,24.59,14.51,9.74,4.24,6.5,8.81
495,2018-06-11,22.79,13.16,24.59,14.51,6.12,5.49,6.12,8.81
496,2018-06-12,-5.01,13.16,0.63,14.51,3.96,5.04,5.88,8.53
497,2018-06-13,-0.68,13.16,2.13,3.43,3.96,5.2,5.88,8.89
498,2018-06-14,-0.68,-9.82,-5.32,-0.4,3.96,4.53,5.6,8.43
499,2018-06-15,-0.68,0.19,1.38,2.92,4.01,4.53,5.68,8.25
500,2018-06-16,-0.68,0.19,1.38,2.92,4.01,4.53,5.68,8.25
501,2018-06-17,-0.68,0.19,1.38,2.92,4.01,4.53,5.68,8.25
502,2018-06-18,10.77,7.15,1.38,2.92,5.18,5.18,5.88,8.25
503,2018-06-19,8.46,7.15,5.17,2.92,4.91,5.09,5.86,8.49
504,2018-06-20,-0.29,7.15,2.32,3.33,4.91,5.0,5.81,8.42
505,2018-06-21,-0.29,-0.44,1.04,2.77,4.91,5.04,5.81,8.48
506,2018-06-22,-0.29,7.07,6.09,5.38,5.5,5.04,6.0,8.56
507,2018-06-23,-0.29,7.07,6.09,5.38,5.5,5.04,6.0,8.56
508,2018-06-24,-0.29,7.07,6.09,5.38,5.5,5.04,6.0,8.56
509,2018-06-25,2.1,2.94,6.09,5.38,5.5,5.18,5.9,8.56
510,2018-06-26,-1.1,2.94,2.07,5.38,4.26,5.09,5.88,8.53
511,2018-06-27,-26.8,2.94,-6.65,-1.24,4.26,4.51,5.54,8.34
512,2018-06-28,-26.8,0.08,1.27,-1.24,4.26,4.97,5.86,8.5
513,2018-06-29,-26.8,-0.3,0.98,2.45,3.67,4.97,5.87,8.52
514,2018-06-30,-26.8,-0.3,0.98,2.45,3.67,4.97,5.87,8.52
515,2018-07-01,-26.8,-0.3,0.98,2.45,3.67,4.97,5.87,8.52
516,2018-07-02,-14.42,-5.59,0.98,2.45,2.85,4.78,5.8,8.52
517,2018-07-03,6.39,-5.59,4.38,2.45,4.7,5.22,6.08,8.67
518,2018-07-04,-1.94,-5.59,1.6,2.88,4.7,5.22,6.03,8.61
519,2018-07-05,-1.94,-1.82,0.06,2.88,4.7,4.97,5.93,8.46
520,2018-07-06,-1.94,11.23,8.78,6.49,5.89,4.97,6.23,8.75
